raw_row_index,en,vi,audit_flags,en_char_count,vi_char_count,length_ratio_vi_en
16538,You did not select anything to delete.,Bạn chưa chọn gì để xoá.,noise_ui_fragment,38,24,0.631578947368421
16539,Nothing to Delete,Không có gì cần xoá,exact_duplicate; noise_ui_fragment,17,19,1.1176470588235294
16540,Do you really want to delete '%1'?,Bạn có thực sự muốn xoá «% 1 » không?,noise_ui_fragment,34,37,1.088235294117647
16541,Delete Font,Xoá phông,noise_ui_fragment,11,9,0.8181818181818182
16542,Delete Fonts,Xoá phông,noise_ui_fragment,12,9,0.75
16554,New Group,Nhóm mới,exact_duplicate,9,8,0.8888888888888888
16581,12pt,12pt,identical_pair,4,4,1.0
16582,18pt,18pt,identical_pair,4,4,1.0
16583,24pt,24pt,identical_pair,4,4,1.0
16584,36pt,36pt,identical_pair,4,4,1.0
16585,48pt,48pt,identical_pair,4,4,1.0
16591,Fonts,Phông,exact_duplicate,5,5,1.0
16593,"%1 is a bitmap font, and these have been disabled on your system.","Bạn không thể cài đặt phông chữ kiểu mảng ảnh, vì kiểu phông chữ này bị tắt trên hệ thống này.",exact_duplicate,65,94,1.4461538461538461
16594,"%1 contains the font %2, which is already installed on your system.",Tập tin% 1 chứa phông chữ:% 2 Một phông chữ tên này đã được cài đặt.,exact_duplicate,67,68,1.0149253731343284
16596,Could not remove all files associated with %1,Đang tìm tập tin liên quan đến% 1,exact_duplicate,45,33,0.7333333333333333
16597,Unknown,Không rõFirst letter of the alphabet (in upper then lower case),extreme_length_ratio,7,63,9.0
16598,Aa,"AaAll letters of the alphabet (in upper/ lower case pairs), followed by numbers",language_suspect; extreme_length_ratio,2,79,39.5
16604,"0123456789.:,; (*! ?'/ \\"")£$€ %^-+@~#< > {}[]","0123456789.:,; (*!? '/\\ "") ₫« » ©£$€% ^- +@ ~ # < > {} []",noise_markup_or_html_entity,46,58,1.2608695652173914
16609,"Other, Private Use","Khác, Dùng riêng",exact_duplicate,18,16,0.8888888888888888
16610,"Other, Surrogate","Khác, Thay thế",exact_duplicate,16,14,0.875
16614,"Letter, Titlecase",Chữ hoa đầu câu,exact_duplicate,17,15,0.8823529411764706
16615,"Letter, Uppercase",Chữ hoa,exact_duplicate,17,7,0.4117647058823529
16617,"Mark, Enclosing",Dấu bao gồm,exact_duplicate,15,11,0.7333333333333333
16624,"Punctuation, Close","Chấm câu, đóng",noise_ui_fragment,18,14,0.7777777777777778
16631,"Symbol, Math",Ký hiệu toán học,exact_duplicate,12,16,1.3333333333333333
16632,"Symbol, Other",Ký hiệu khác,exact_duplicate,13,12,0.9230769230769231
16636,Category,Loại,exact_duplicate,8,4,0.5
16654,System,Hệ thống,exact_duplicate,6,8,1.3333333333333333
16655,All,Tất cả,exact_duplicate,3,6,2.0
16661,Regular,Chuẩn,exact_duplicate,7,5,0.7142857142857143
16662,Normal,Chuẩn,exact_duplicate,6,5,0.8333333333333334
16663,Medium,Vừa,exact_duplicate,6,3,0.5
16666,Bold,Đậm,exact_duplicate,4,3,0.75
16669,Black,Đen,exact_duplicate,5,3,0.6
16670,Heavy,Nặng,exact_duplicate,5,4,0.8
16672,Italic,Nghiêng,exact_duplicate,6,7,1.1666666666666667
16700,Thaana,Thaana,identical_pair,6,6,1.0
16701,NKo,NKo,identical_pair,3,3,1.0
16712,Thai,Thái,exact_duplicate,4,4,1.0
16717,Hangul Jamo,Hangul Jamo,identical_pair,11,11,1.0
16731,Tai Le,Tai Le,identical_pair,6,6,1.0
16810,Specials,Đặc biệt,exact_duplicate,8,8,1.0
16835,Tags,Thẻ,exact_duplicate,4,3,0.75
16841,Common,Chung,exact_duplicate,6,5,0.8333333333333334
16843,Greek,Hy Lạp,exact_duplicate,5,6,1.2
16844,Han,Han,identical_pair,3,3,1.0
16845,Hangul,Hangul,identical_pair,6,6,1.0
16849,Nko,Nko,identical_pair,3,3,1.0
16851,Yi,Yi,identical_pair,2,2,1.0
16852,Preview,Xem thử,exact_duplicate,7,7,1.0
16855,"Drop here to copy, or move, the selected fonts to your personal folder.",% 1 (Bị tắt),extreme_length_ratio,71,12,0.16901408450704225
16858,Settings,Xoá mọi phông đã chọn,noise_ui_fragment,8,21,2.625
16862,You are attempting to copy a font that is located in a file alongside other fonts; in order to proceed with the copy they will all have to be copied. The affected fonts are: %1 Do you wish to copy all of these?,Thành công,extreme_length_ratio,210,10,0.047619047619047616
16863,You are attempting to delete a font that is located in a file alongside other fonts; in order to proceed with the deletion they will all have to be deleted. The affected fonts are: %1 Do you wish to delete all of these?,Giao diện đồ hoạ cho người dùng cài đặt phông chữ: / ioslave. © năm 2000- 2006 của Craig Drummond.,noise_ui_fragment,219,98,0.4474885844748858
16864,You are attempting to enable a font that is located in a file alongside other fonts; in order to proceed with the enabling they will all have to be enabled. The affected fonts are: %1 Do you wish to enable all of these?,Thiết lập,extreme_length_ratio,219,9,0.0410958904109589
16867,Delete...,Bạn chưa chọn gì để xoá.,noise_ui_fragment,9,24,2.6666666666666665
16874,Name,Tiếc là phông chữ không thể đổi tên được.,extreme_length_ratio,4,41,10.25
16876,"Modern applications use a system called ""FontConfig"" to obtain the list of fonts. Older applications, such as OpenOffice 1. x, GIMP 1. x, etc. use the previous ""core X fonts"" mechanism for this. Selecting this option will inform the installer to create the necessary files so that these older applications can use the fonts you install. Please note, however, that this will slow down the installation process.",Mật khẩu sai.,extreme_length_ratio,409,13,0.03178484107579462
16878,"You have enabled a previously disabled option. Would you like the config files updated now? (Normally they are only updated upon installing, or removing, a font.)",Phông trùng,extreme_length_ratio,162,11,0.06790123456790123
16880,"Do you wish to install the font into ""%1"" (in which case the font will only be usable by you), or ""%2"" (the font will be usable by all users - but you will need to know the administrator's password)?",Phông bị tắt,extreme_length_ratio,199,12,0.06030150753768844
16881,Could not install %1: %2,"Phông chữ này đi kèm theo các phông chữ khác; để di chuyển phông này, cần di chuyển toàn bộ các phông chữ liên quan. Các phông chữ liên quan là:% 1 Bạn có muốn di chuyển toàn bộ chúng?",extreme_length_ratio,24,184,7.666666666666667
16882,& Username:,& Tên người dùng:,exact_duplicate,11,17,1.5454545454545454
16883,Username:,Tên người dùng:,exact_duplicate,9,15,1.6666666666666667
16884,& Password:,& Mật khẩu:,exact_duplicate,11,11,1.0
16885,Current & password:,& Mật khẩu hiện thời:,exact_duplicate,19,21,1.105263157894737
16886,& New password:,Mật khẩu & mới:,exact_duplicate,15,15,1.0
16887,Confirm password:,& Lặp lại mật khẩu:,exact_duplicate,17,19,1.1176470588235294
16888,"Unrecognized prompt ""%1""","Dấu nhắc không nhận ra ""% 1""",exact_duplicate,24,28,1.1666666666666667
16891,& Username:,& Tên người dùng:,exact_duplicate,11,17,1.5454545454545454
16892,Domain:,Miền:,exact_duplicate,7,5,0.7142857142857143
16893,Username:,Tên người dùng:,exact_duplicate,9,15,1.6666666666666667
16894,& Password:,& Mật khẩu:,exact_duplicate,11,11,1.0
16895,Current & password:,& Mật khẩu hiện thời:,exact_duplicate,19,21,1.105263157894737
16896,& New password:,Mật khẩu & mới:,exact_duplicate,15,15,1.0
16897,Confirm password:,& Lặp lại mật khẩu:,exact_duplicate,17,19,1.1176470588235294
16898,"Unrecognized prompt ""%1""","Dấu nhắc không nhận ra ""% 1""",exact_duplicate,24,28,1.1666666666666667
16899,Winbind / Samba,Winbind / Samba,identical_pair,15,15,1.0
16903,Original Author,Tác giả gốc,exact_duplicate,15,11,0.7333333333333333
16907,%1 (%2),% 1 (% 2),exact_duplicate,7,9,1.2857142857142858
16908,English,Tiếng Anh,exact_duplicate,7,9,1.2857142857142858
16910,Sizes,Cỡ,exact_duplicate,5,2,0.4
16911,Minimum font size:,Cỡ phông chữ tối thiểu:,exact_duplicate,18,23,1.2777777777777777
16913,Fonts,Phông,exact_duplicate,5,5,1.0
16914,Standard font:,Phông chữ & chuẩn:,exact_duplicate,14,18,1.2857142857142858
16916,Serif font:,Phông chữ chân:,exact_duplicate,11,15,1.3636363636363635
16922,Use Language Encoding,Dùng bộ ký tự của ngôn ngữ,exact_duplicate,21,26,1.2380952380952381
16928,Error,Lỗi,exact_duplicate,5,3,0.6
16930,See also:,Xem cũng:,exact_duplicate,9,9,1.0
16932,ht: / /dig,ht: // dig,exact_duplicate,10,10,1.0
16936,htsearch:,htsearch:,identical_pair,9,9,1.0
16947,Close,Đóng,exact_duplicate; noise_ui_fragment,5,4,0.8
16949,Stop,Dừng,exact_duplicate,4,4,1.0
16957,Status,Trạng thái,exact_duplicate,6,10,1.6666666666666667
16958,Change...,Đổi...,exact_duplicate,9,6,0.6666666666666666
16960,OK,OK,identical_pair; exact_duplicate; noise_ui_fragment,2,2,1.0
16975,Ready,Sẵn sàng,exact_duplicate,5,8,1.6
16978,Next Page,Trang kế,noise_ui_fragment,9,8,0.8888888888888888
16979,Moves to the next page of the document,Chuyển tới trang kế tiếp trong tài liệu,noise_ui_fragment,38,39,1.0263157894736843
16982,Go back to the table of contents,Lùi lại về mục lục,noise_ui_fragment,32,18,0.5625
16989,& Search,Tìm & kiếm,exact_duplicate,8,10,1.25
16996,Create,Tạo,exact_duplicate,6,3,0.5
16997,Do Not Create,Không tạo,exact_duplicate,13,9,0.6923076923076923
17001,& File,& Tập tin,exact_duplicate,6,9,1.5
17002,& Edit,& Sửa,exact_duplicate,6,5,0.8333333333333334
17003,& View,& Xem,exact_duplicate,6,5,0.8333333333333334
17004,& Go,& Tới,exact_duplicate,4,5,1.25
17005,Main Toolbar,Thanh công cụ chínhNAME OF TRANSLATORS,exact_duplicate,12,38,3.1666666666666665
17006,Your names,Nhóm Việt hoá KDEEMAIL OF TRANSLATORS,exact_duplicate,10,37,3.7
17007,Your emails,kde- l10n- vi@ kde. org,exact_duplicate,11,23,2.090909090909091
17015,Error: %1,Lỗi:% 1,exact_duplicate,9,7,0.7777777777777778
17017,and,và,exact_duplicate,3,2,0.6666666666666666
17018,or,hoặc,exact_duplicate,2,4,2.0
17022,Scope,Phạm vi,exact_duplicate,5,7,1.4
17024,Custom,Tự chọn,exact_duplicate,6,7,1.1666666666666667
17025,Default,Mặc định,exact_duplicate,7,8,1.1428571428571428
17026,All,Tất cả,exact_duplicate,3,6,2.0
17027,None,Không có,exact_duplicate,4,8,2.0
17028,unknown,không rõ,exact_duplicate,7,8,1.1428571428571428
17029,Copy Link Address,Chép địa chỉ liên kết,exact_duplicate,17,21,1.2352941176470589
17051,Your names,Nhóm Việt hoá KDEEMAIL OF TRANSLATORS,exact_duplicate,10,37,3.7
17052,Your emails,kde- l10n- vi@ kde. org,exact_duplicate,11,23,2.090909090909091
17055,Disabled,& Tắt,exact_duplicate,8,5,0.625
17062,Window,Cửa sổ,exact_duplicate,6,6,1.0
17063,Edit,Sửa...,exact_duplicate,4,6,1.5
17078,Normal,Chuẩn,exact_duplicate,6,5,0.8333333333333334
17080,Dialog,Hộp thoại,exact_duplicate,6,9,1.5
17084,& Delete,Xoá,exact_duplicate; noise_ui_fragment,8,3,0.375
17085,New,& Mới,exact_duplicate,3,5,1.6666666666666667
17086,Edit...,Sửa...,exact_duplicate,7,6,0.8571428571428571
17087,Delete,Xoá,exact_duplicate; noise_ui_fragment,6,3,0.5
17093,Arguments:,Đối số:,exact_duplicate,10,7,0.7
17099,Command/ URL:,Lệnh/ URL:,exact_duplicate,13,10,0.7692307692307693
17100,Settings,Thiết lập giọng nói,noise_ui_fragment,8,19,2.375
17105,And,vàNot_ condition,extreme_length_ratio,3,16,5.333333333333333
17106,Or,hoặcAnd_ condition,extreme_length_ratio,2,18,9.0
17123,Maintainer,Nhà duy trì,exact_duplicate,10,11,1.1
17125,Action,Hành động,exact_duplicate,6,9,1.5
17135,Command/ URL:,Lệnh/ URL:,exact_duplicate,13,10,0.7692307692307693
17137,Keyboard input:,Nhập bàn phím:,exact_duplicate,15,14,0.9333333333333333
17143,Active Window,Cửa sổ hoạt động,exact_duplicate,13,16,1.2307692307692308
17153,General,Chung,exact_duplicate,7,5,0.7142857142857143
17156,& Copy,& Chép,exact_duplicate,6,6,1.0
17158,Global & Settings,Thiết & lập toàn cục,noise_ui_fragment,17,20,1.1764705882352942
17163,& Browse...,& Duyệt...,exact_duplicate,11,10,0.9090909090909091
17166,& Stop,& Dừng,exact_duplicate,6,6,1.0
17176,Keyboard input:,Nhập bàn phím:,exact_duplicate,15,14,0.9333333333333333
17177,Modify...,Sửa đổi...,exact_duplicate,9,10,1.1111111111111112
17181,& Try,& Thử,exact_duplicate,5,5,1.0
17189,You have already completed the three required drawings. Either press'Ok 'to save or'Reset' to try again.,"Bạn đã vẽ xong ba lần cần thiết. Hoặc bấm nút « Được » để lưu, hay « Đặt lại » để thử lại.",noise_ui_fragment,104,90,0.8653846153846154
17198,Info,Thông tin,exact_duplicate,4,9,2.25
17199,General Settings,Thiết lập chung,exact_duplicate; noise_ui_fragment,16,15,0.9375
17200,Gestures Settings,Thiết lập điều bộ,noise_ui_fragment,17,17,1.0
17201,Command/ URL Settings,Thiết lập lệnh/ URL,noise_ui_fragment,21,19,0.9047619047619048
17202,Menu Entry Settings,Thiết lập mục trình đợn,noise_ui_fragment,19,23,1.2105263157894737
17203,D-Bus Call Settings,Thiết lập gọi DCOP,noise_ui_fragment,19,18,0.9473684210526315
17204,Keyboard Input Settings,Tùy chọn nhập bàn phím,noise_ui_fragment,23,22,0.9565217391304348
17208,The word you recorded is too close to the existing reference '%1 '. Please record another word.,Từ đã thu nghe quá tương tự với tham chiếu tồn tại «% 1 ». Hãy thu một từ khác.,noise_ui_fragment,95,79,0.8315789473684211
17219,Generic,Giống loài,exact_duplicate,7,10,1.4285714285714286
17233,DCOP:,DCOP:,identical_pair,5,5,1.0
17239,& Tools,& Công cụ,exact_duplicate,7,9,1.2857142857142858
17260,User:,Người dùng:,exact_duplicate,5,11,2.2
17261,Hostname:,Tên máy:,exact_duplicate,9,8,0.8888888888888888
17264,Machine:,Máy:,exact_duplicate,8,4,0.5
17268,There are unsaved changes in the active module. Do you want to apply the changes before exiting the System Settings or discard the changes?,Có các thay đổi chưa được lưu trong môđun đang được chọn Bạn có muốn áp dụng các thay đổi này trước khi thoát hay bỏ qua chúng?,noise_ui_fragment,139,127,0.9136690647482014
17272,Current Maintainer,Nhà bảo trì hiện tại,exact_duplicate,18,20,1.1111111111111112
17275,Your names,Phan Vĩnh ThịnhEMAIL OF TRANSLATORS,exact_duplicate,10,35,3.5
17276,Your emails,teppi82@ gmail. com,exact_duplicate,11,19,1.7272727272727273
17278,& Report Bug...,& Báo cáo lỗi... Help menu - > about < modulename >,noise_markup_or_html_entity,15,51,3.4
17286,The %1 configuration group. Click to open it.,< big > Đang nạp...,noise_markup_or_html_entity,45,19,0.4222222222222222
17290,& Administrator Mode,"Môđun này đòi hỏi quyền đặc biệt để có thể thay đổi cho toàn hệ thống. Bởi vậy bạn cần nhập mật khẩu root để có thể thay đổi tính chất trong môđun này. Nếu không cung cấp mật khẩu root, sẽ không dùng được môđun này.",extreme_length_ratio,20,215,10.75
17298,KDE Control Center There is no quick help available for the active control module. Click here to read the general Control Center manual.,& Nhỏ,extreme_length_ratio,136,5,0.03676470588235294
17302,Applications,Ứng dụng,exact_duplicate,12,8,0.6666666666666666
17305,Settings,Thiết lập,exact_duplicate; noise_ui_fragment,8,9,1.125
17312,The supposedly temporary file %1 has been modified. Do you still want to delete it?,Tập tin giả sử là tạm% 1 đã được sửa đổi. Vậy bạn vẫn còn muốn xoá bỏ nó không?,noise_ui_fragment,83,79,0.9518072289156626
17314,Do Not Delete,Đừng xoá bỏ,noise_ui_fragment,13,11,0.8461538461538461
17318,KIOExec,KIOExec,identical_pair,7,7,1.0
17319,Treat URLs as local files and delete them afterwards,Xử lý địa chỉ Mạng (URL) là tập tin cục bộ và xoá bỏ chúng về sau,noise_ui_fragment,52,65,1.25
17323,Your names,Nhóm Việt hoá KDEEMAIL OF TRANSLATORS,exact_duplicate,10,37,3.7
17324,Your emails,kde- l10n- vi@ kde. org,exact_duplicate,11,23,2.090909090909091
17334,Your names,EMAIL OF TRANSLATORS,language_suspect; exact_duplicate,10,20,2.0
17348,KDE Man Viewer Error,< body > Lỗi trình xem man KDE,noise_markup_or_html_entity,20,30,1.5
17356,Devices,Thiết bị,exact_duplicate,7,8,1.1428571428571428
17359,Miscellaneous,Lặt vặt,exact_duplicate,13,7,0.5384615384615384
17363,New,Mới,exact_duplicate,3,3,1.0
17369,KMan,KManNAME OF TRANSLATORS,language_suspect; extreme_length_ratio,4,23,5.75
17370,Your names,Phan Vĩnh ThịnhEMAIL OF TRANSLATORS,exact_duplicate,10,35,3.5
17371,Your emails,teppi82@ gmail. com,exact_duplicate,11,19,1.7272727272727273
17378,Protocol name,Tên giao thức,exact_duplicate,13,13,1.0
17379,Socket name,Tên ổ cắm,exact_duplicate,11,9,0.8181818181818182
17383,site:,nơi:,exact_duplicate,5,4,0.8
17441,Your names,Nhóm Việt hoá KDEEMAIL OF TRANSLATORS,exact_duplicate,10,37,3.7
17442,Your emails,kde- l10n- vi@ kde. org,exact_duplicate,11,23,2.090909090909091
17453,ktrash,ktrash,identical_pair,6,6,1.0
17459,TByte,"% 1 is amount of disk space,% 2 the unit, KBytes, MBytes, GBytes, TBytes, etc.",language_suspect; extreme_length_ratio,5,78,15.6
17460,Delete files older than:,@ info: whatsthis,noise_ui_fragment,24,17,0.7083333333333334
17461,Check this box to allow automatic deletion of files that are older than the value specified. Leave this disabled to not automatically delete any items after a certain timespan,@ info: whatsthis,extreme_length_ratio; noise_ui_fragment,175,17,0.09714285714285714
17465,Delete Biggest Files From Trash,@ info: whatsthis,noise_ui_fragment,31,17,0.5483870967741935
17469,Protocol name,Tên giao thức,exact_duplicate,13,13,1.0
17470,Socket name,Tên ổ cắm,exact_duplicate,11,9,0.8181818181818182
17471,General,Chung,exact_duplicate,7,5,0.7142857142857143
17474,Advanced Settings,Thiết lập nâng caoGeneral Config,noise_ui_fragment,17,32,1.8823529411764706
17475,General,Chung,exact_duplicate,7,5,0.7142857142857143
17477,Actions,Hành động,exact_duplicate,7,9,1.2857142857142858
17479,Shortcuts,Phím tắt,exact_duplicate,9,8,0.8888888888888888
17482,"This lets you specify windows in which Klipper should not invoke ""actions"". Use xprop _BAR_ grep WM_CLASS in a terminal to find out the WM_CLASS of a window. Next, click on the window you want to examine. The first string it outputs after the equal sign is the one you need to enter here.","Tính năng này cho phép bạn chỉ định cửa sổ mà klipper sẽ không gọi ""hành động"". Dùng xprop _BAR_ grep WM_ CLASS trong trình đầu cuối để tìm ra WM_ CLASS của cửa sổ. Tiếp theo, nhấn vào cửa sổ mà bạn muốn thử nghiệm. Chuỗi đầu tiên được xuất sau dấu bằng là cái bạn cần nhập vào đây.",noise_ui_fragment,288,282,0.9791666666666666
17486,Description,Mô tả,exact_duplicate,11,5,0.45454545454545453
17491,& Quit,Thoát,exact_duplicate,6,5,0.8333333333333334
17500,Start,Chạy,exact_duplicate,5,4,0.8
17503,Klipper,Klipper,identical_pair,7,7,1.0
17505,Carsten Pfeiffer,Carsten Pfeiffer,identical_pair; exact_duplicate,16,16,1.0
17506,Author,Tác giả,exact_duplicate,6,7,1.1666666666666667
17508,Original Author,Tác giả gốc,exact_duplicate,15,11,0.7333333333333333
17509,Patrick Dubroy,Patrick Dubroy,identical_pair,14,14,1.0
17511,Luboš Luň ák,Luboš Luňák,language_suspect,12,11,0.9166666666666666
17513,Esben Mose Hansen,Esben Mose Hansen,identical_pair,17,17,1.0
17514,Maintainer,Nhà duy trì,exact_duplicate,10,11,1.1
17516,Really delete entire clipboard history?,& Xoá lịch sử bảng tạm,noise_ui_fragment,39,22,0.5641025641025641
17517,Delete clipboard history?,& Xoá lịch sử bảng tạm,noise_ui_fragment,25,22,0.88
17525,Regular Expression,Biểu thức chính quy,exact_duplicate,18,19,1.0555555555555556
17528,Delete Action,& Xoá hành động,noise_ui_fragment,13,15,1.1538461538461537
17530,"Click on a highlighted item's column to change it. ""%s"" in a command will be replaced with the clipboard contents. For more information about regular expressions, you could have a look at the Wikipedia entry about this topic.","Để biết thêm về biểu thức chính quy, bạn có thể xem mục này trên Wikipedia.",noise_placeholder,225,75,0.3333333333333333
17532,Description:,Mô tả,exact_duplicate,12,5,0.4166666666666667
17536,Save clipboard contents on exit,& Lưu nội dung bảng tạm khi thoát,noise_ui_fragment,31,33,1.064516129032258
17555,Your names,"Phan Vĩnh Thịnh, nhóm Việt hóa KDEEMAIL OF TRANSLATORS",extreme_length_ratio; exact_duplicate,10,54,5.4
17560,& Cancel,& Thôi,exact_duplicate; noise_ui_fragment,8,6,0.75
17572,"Click on a highlighted item's column to change it. ""%s"" in a command will be replaced with the clipboard contents.","Nhấn vào cột của mục đã bôi đen để thay đổi nó. ""% s"" trong một lệnh sẽ được thay thế bằng nội dung của bảng tạm.",noise_placeholder,114,113,0.9912280701754386
17576,Configure,Cấu hình,exact_duplicate,9,8,0.8888888888888888
17577,"Following the command, you can have several place holders which will be replaced with the actual values when the actual program is run: %f - a single file name %F - a list of files; use for applications that can open several local files at once %u - a single URL %U - a list of URLs %d - the folder of the file to open %D - a list of folders %i - the icon %m - the mini-icon %c - the caption","Phía sau tên lệnh bạn có thể đặt một vài biến số, giá trị thực của chúng sẽ được đặt vào khi chương trình chạy:% f - tên một tập tin% F - một danh sách tập tin, dùng cho những ứng dụng có thể mở nhiều tập tin một lúc% u - một địa chỉ URL% U - một danh sách các địa chỉ URL% d - thư mục của tập tin muốn mở% D - danh sách thư mục% i - biểu tượng% m - biểu tượng nhỏ% c - đầu đề",noise_placeholder,391,376,0.9616368286445013
17580,& Name:,& Tên:,exact_duplicate,7,6,0.8571428571428571
17582,& Comment:,& Chú thích:,exact_duplicate,10,12,1.2
17588,& Username:,Tên người dùng:,exact_duplicate,11,15,1.3636363636363635
17593,& Delete,& Xoá,exact_duplicate; noise_ui_fragment,8,5,0.625
17594,You have made changes to the menu. Do you want to save the changes or discard them?,Bạn đã thay đổi thực đơn. Lưu hay bỏ đi những thay đổi này?,noise_ui_fragment,83,59,0.7108433734939759
17595,Save Menu Changes?,Lưu thay đổi của Thực đơn?,noise_ui_fragment,18,26,1.4444444444444444
17598,Maintainer,Nhà duy trì,exact_duplicate,10,11,1.1
17600,Original Author,Tác giả gốc,exact_duplicate,15,11,0.7333333333333333
17604,& File,& Tập tin,exact_duplicate,6,9,1.5
17605,& Edit,& Sửa,exact_duplicate,6,5,0.8333333333333334
17606,Main Toolbar,Thanh công cụ chínhNAME OF TRANSLATORS,exact_duplicate,12,38,3.1666666666666665
17607,Your names,Phan Vĩnh ThịnhEMAIL OF TRANSLATORS,exact_duplicate,10,35,3.5
17608,Your emails,teppi82@ gmail. com,exact_duplicate,11,19,1.7272727272727273
17619,You have made changes to the Control Center. Do you want to save the changes or discard them?,Bạn đã thay đổi Trung tâm điều khiển. Ghi nhớ hay bỏ đi những thay đổi này?,noise_ui_fragment,93,75,0.8064516129032258
17620,Save Control Center Changes?,Ghi nhớ thay đổi của Trung tâm điều khiển?,noise_ui_fragment,28,42,1.5
17621,Save & & Connect,Lưu và kết nối,noise_ui_fragment,16,14,0.875
17622,"Enter a name for this WebFolder as well as a server address, port and folder path to use and press the Save & Connect button.","Nhập tên cho Thư mục Web này cũng như địa chỉ máy chủ, cổng và đường dẫn thư mục để sử dụng rồi nhấn nút Lưu và kết nối.",noise_ui_fragment,125,120,0.96
17623,"Enter a name for this Secure shell connection as well as a server address, port and folder path to use and press the Save & Connect button.","Nhập tên cho Kết nối hệ vỏ bảo mật này cũng như địa chỉ máy chủ, cổng và đường dẫn thư mục để sử dụng rồi nhấn nút Lưu và kết nối.",noise_ui_fragment,139,130,0.935251798561151
17624,Enter a name for this File Transfer Protocol connection as well as a server address and folder path to use and press the Save & Connect button.,"Nhập tên cho Kết nối giao thức truyền tải tập tin FTP này cũng như địa chỉ máy chủ, cổng và đường dẫn thư mục để sử dụng rồi nhấn nút Lưu và kết nối.",noise_ui_fragment,143,149,1.0419580419580419
17625,Enter a name for this Microsoft Windows network drive as well as a server address and folder path to use and press the Save & Connect button.,"Nhập tên cho Ổ mạng Microsoft Windows này cũng như địa chỉ máy chủ, cổng và đường dẫn thư mục để sử dụng rồi nhấn nút Lưu và kết nối.",noise_ui_fragment,141,133,0.9432624113475178
17626,Unable to connect to server. Please check your settings and try again.,Không kết nối được tới máy phục vụ. Xin hãy kiểm tra các thiết lập rồi thử lại.,noise_ui_fragment,70,79,1.1285714285714286
17627,Connect,& Kết nối,exact_duplicate,7,9,1.2857142857142858
17637,FTP,FTP,identical_pair; exact_duplicate,3,3,1.0
17639,Select the type of network folder you wish to connect to and press the Next button.,Chọn dạng thư mục mạng bạn muốn kết nối rồi nhấn nút Tiếp tục.,noise_ui_fragment,83,62,0.7469879518072289
17641,"Enter a name for this %1 as well as the server address, port and folder path to use and press the Next button.","Nhập tên cho% 1 này cũng như địa chỉ máy chủ, cổng và đường dẫn thư mục để sử dụng rồi nhấn nút Tiếp tục.",noise_ui_fragment,110,105,0.9545454545454546
17642,& Name:,& Tên:,exact_duplicate,7,6,0.8571428571428571
17643,& User:,& Người dùng:,exact_duplicate,7,13,1.8571428571428572
17644,Server:,Máy phục vụ:,exact_duplicate,7,12,1.7142857142857142
17649,Encoding:,NAME OF TRANSLATORS,language_suspect,9,19,2.111111111111111
17650,Your names,Phan Vĩnh ThịnhEMAIL OF TRANSLATORS,exact_duplicate,10,35,3.5
17651,Your emails,teppi82@ gmail. com,exact_duplicate,11,19,1.7272727272727273
17653,Starting KTTSD Failed,NAME OF TRANSLATORS,language_suspect,21,19,0.9047619047619048
17654,Your names,EMAIL OF TRANSLATORS,language_suspect; exact_duplicate,10,20,2.0
17656,"During the previous startup, KNotify crashed while instantiating KNotify. Do you want to try again or disable aRts sound output? If you choose to disable aRts output now, you can re-enable it later or select an alternate sound player in the System Notifications control panel.",Cấu hình Thông báo,extreme_length_ratio,276,18,0.06521739130434782
17658,Konqueror,Konqueror,identical_pair; exact_duplicate,9,9,1.0
17665,Developer,Nhà phát triển,exact_duplicate,9,14,1.5555555555555556
17688,Close the current tab,Đóng thẻ hiện thời,noise_ui_fragment,21,18,0.8571428571428571
17690,Close & Other Tabs,Đóng những thẻ & khác,noise_ui_fragment,18,21,1.1666666666666667
17696,& Close Tab,Đóng thẻ,exact_duplicate; noise_ui_fragment,11,8,0.7272727272727273
17710,Home,Nhà,exact_duplicate,4,3,0.75
17715,Navigate to your'Home Page 'You can configure the location where this button takes you under Settings - > Configure Konqueror - > General.,"Chuyển tới 'Vị trí nhà' Bạn cũng có thể cấu hình vị trí mà nút này sẽ đưa đến trong Trung tâm điều khiển KDE, dưới phần Quản lý tập tin/ Thái độ",noise_ui_fragment,138,144,1.0434782608695652
17719,Do you really want to close all other tabs?,Bạn có muốn đóng tất cả các thẻ tab khác?,noise_ui_fragment,43,41,0.9534883720930233
17720,Close Other Tabs Confirmation,Xác nhận đóng những thẻ khác,noise_ui_fragment,29,28,0.9655172413793104
17728,Save As...,Đặt tên...,noise_ui_fragment,10,10,1.0
17730,New & Window,& Cửa sổ mới,exact_duplicate,12,12,1.0
17740,& Up,& Lên,exact_duplicate,4,5,1.25
17745,& Save View Profile As...,& Ghi xác lập xem...,noise_ui_fragment,25,20,0.8
17752,& Close Active View,Đóng & xem hiện thời,noise_ui_fragment,19,20,1.0526315789473684
17753,Close Current Tab,Đóng thẻ hiện thời,noise_ui_fragment,17,18,1.0588235294117647
17754,Activate Next Tab,Chuyển sang thẻ tiếp theo,noise_ui_fragment,17,25,1.4705882352941178
17764,& Stop,& Dừng,exact_duplicate,6,6,1.0
17770,& Bookmarks,& Liên kết lưu,exact_duplicate,11,14,1.2727272727272727
17804,Open in New & Window,Mở trong cửa & sổ mới,exact_duplicate,20,21,1.05
