raw_row_index,source_short_name,en_clean,vi_clean,audit_flags,suggested_it_subdomain,suggested_reason,manual_decision,manual_it_subdomain,manual_note
22180,kde4,Behavior,"Khả năng nhập xong từ trong tài liệu, đựa vào chiều hoặc vào bộ bật lên. Name",extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
22184,kde4,Sound,Cấu hình Hệ thống Âm thanhName,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
22206,kde4,Kontact Administration,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
22775,kde4,If the Word Wrap option is selected this entry determines the length (in characters) at which the editor will automatically start a new line.,Language,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
22793,kde4,Replace all matches,Mẫu,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
22803,kde4,ABC,ABCLanguage Section,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
22823,kde4,AWK,AWKLanguage Section,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
22839,kde4,C#,C# Language,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
22841,kde4,C,CLanguage,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
22850,kde4,D,DLanguage,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
22857,kde4,4GL,4GLLanguage Section,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23056,kde4,as,Tác quyền © năm 2000- 2005 cua Các tác giả Kate,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23058,kde4,From cursor,Không có số dòng lớn như vậy trong tài liệu này. Language,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
23063,kde4,The spelling program could not be started. Please make sure you have set the correct spelling program and that it is properly configured and in your PATH.,Phím tắt,extreme_length_ratio,coding;hardware,audit_flag_manual_review:extreme_length_ratio,reject,,
23066,kde4,Could not access view.,"Không thể khởi chạy chương trình chính tả. Hãy kiểm tra xem đã đặt chương trình chính tả đúng, đã cấu hình nó cho đúng, và nó có trong đường dẫn thực hiện (PATH) của bạn.",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23072,kde4,Static,Ngoại lệ: không tìm thấy chức năng «% 1 »:% 2,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23076,kde4,"Selection, then Current Word",Tĩnh,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23079,kde4,Smart search text from:,"Tùy chọn này sẵn sàng chỉ nếu một đoạn văn bản được chọn trong tài liệu. Nếu nó sẵn sàng và được bật, chỉ đoạn đã chọn sẽ được in thôi.",extreme_length_ratio,ui_localization;documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
23086,kde4,Automatically & show completion list,CHUẨN,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23087,kde4,Show completions & when a word is at least,CHUẨN,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23089,kde4,Enable the automatic completion list popup as default. The popup can be disabled on a view basis from the'Tools' menu.,Tô & sáng tất cả,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23091,kde4,Failed to load file:,"Tự động hiển thị danh sách hoàn chỉnhTranslators: This is the first part of two strings which will comprise the sentence 'Show completions when a word is at least N characters'. The first part is on the right side of the N, which is represented by a spinbox widget, followed by the second part: 'characters long'. Characters is a ingeger number between and including 1 and 30. Feel free to leave the second part of the sentence blank if it suits your language better.",extreme_length_ratio,ai_ml;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23092,kde4,Insert File Error,Hiển thị những cách hoàn chỉnh khi từ có ít nhấtThis is the second part of two strings that will comprise the sentence 'Show completions when a word is at least N characters',extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23093,kde4,"The file %1 does not exist or is not readable, aborting.",ký tự.,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23098,kde4,"Data tools are only available when text is selected, or when the right mouse button is clicked over a word. If no data tools are offered even when text is selected, you need to install them. Some data tools are part of the KOffice package.",Chèn,extreme_length_ratio,ai_ml;system;ui_localization;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
23101,kde4,Edit Entry,Tập tin% 1 không tồn tại hoặc không có khả năng đọc nên hủy bỏ.,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23108,kde4,"A list of filename masks, separated by semicolons. This can be used to limit the usage of this entity to files with matching names. Use the wizard button to the right of the mimetype entry below to easily fill out both lists.",Cấu hình Đánh dấu Tự động,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23109,kde4,"A list of mime types, separated by semicolon. This can be used to limit the usage of this entity to files with matching mime types. Use the wizard button on the right to get a list of existing file types to choose from, using it will fill in the file masks as well.",Sửa đổi mục nhập,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23110,kde4,"Click this button to display a checkable list of mimetypes available on your system. When used, the file masks entry above will be filled in with the corresponding masks.",& Mẫu:,extreme_length_ratio,ai_ml;system;ui_localization;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
23112,kde4,& Patterns,"Nếu bật, cách khớp mẫu sẽ phân biệt chữ hoa/ thường, nếu không thì không.",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23114,kde4,Mime Types,"Nếu bật, cách khớp mẫu sẽ khớp mức tối thiểu. Nếu bạn chưa biết thuật ngữ này là gì, hãy đọc Phụ lục về biểu thức chính quy trong Sổ tay Kate [chưa dịch: Kate Manual → Appendix: Regular Expressions).",extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
23117,kde4,Press this button to create a new autobookmark entity.,"Danh sách các kiểu MIME, định giới bằng dấu chấm phẩy. Có thể sử dụng danh sách này để giới hạn cách sử dụng thực thể này là chỉ với những tập tin có kiểu MIME khớp. Hãy dùng cái nút trợ lý bên phải để xem danh sách các kiểu tập tin tồn tại có thể chọn; dùng nó sẽ cũng điền vào những bộ lọc tập tin.",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23119,kde4,& Edit...,Hãy chọn những kiểu MIME cho mẫu này Ghi chú: việc này sẽ cũng tự động sửa đổi những phần mở rộng tập tin tương ứng.,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23120,kde4,Press this button to edit the currently selected entity.,& Mẫu,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23121,kde4,Word Completion Plugin,Mẫu,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23124,kde4,Configure...,"Danh sách này hiển thị các thực thể Đánh dấu tự động đã cấu hình. Khi tài liệu được mở, mỗi thực thể có được dùng bằng cách theo đây: Thực thể bị bỏ qua nếu không có bộ lọc kiểu MIME/ tập tin khớp tài liệu. Nếu không, mọi dòng của tài liệu được so với mẫu, và mỗi dòng khớp có Đánh dấu. Hãy dùng những cái nút bên dưới, để quản lý tập hợp thực thể này.",extreme_length_ratio,ui_localization;documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
23130,kde4,Select the MimeTypes you want highlighted using the '%1 'syntax highlight rules. Please note that this will automatically edit the associated file extensions as well.,Cấu hình Bổ sung hoàn chỉnh từ,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23291,kde4,Server CA,Nhà cầm quyền chứng nhận máy phục vụPersonal certificate authority,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
23292,kde4,Personal CA,Nhà cầm quyền chứng nhận cá nhânSecure MIME certificate authority,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23384,kde4,Sunday,Chủ NhậtIndian National month 1 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23385,kde4,of Cha,của Sha`banIndian National month 2 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23386,kde4,of Vai,Th3Indian National month 3 - ShortNamePossessive,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
23387,kde4,of Jya,Th1Indian National month 4 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23388,kde4,of Ā sh,KhoIndian National month 5 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23389,kde4,of Shr,của Sha`banIndian National month 6 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23390,kde4,of Bh ā,Tháng BaIndian National month 7 - ShortNamePossessive,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
23391,kde4,of Ā sw,EsfIndian National month 8 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23392,kde4,of Kā r,Th3Indian National month 9 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23393,kde4,of Agr,Th4Indian National month 10 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23394,kde4,of Pau,TamuzIndian National month 11 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23395,kde4,of M ā g,Th3Indian National month 12 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23396,kde4,of Ph ā,KhoIndian National month 1 - LongNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23397,kde4,of Chaitra,của MuharramIndian National month 2 - LongNamePossessive,extreme_length_ratio,ai_ml;hardware,audit_flag_manual_review:extreme_length_ratio,reject,,
23403,kde4,of Ā shwin,HeshvanIndian National month 8 - LongNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23406,kde4,of Paush,Tháng BaIndian National month 11 - LongNamePossessive,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
23407,kde4,of Mā gh,Tháng BaIndian National month 12 - LongNamePossessive,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
23409,kde4,Cha,KhaIndian National month 2 - ShortName,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
23410,kde4,Vai,Th3Indian National month 3 - ShortName,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
23411,kde4,Jya,Th1Indian National month 4 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23412,kde4,Ā sh,KhoIndian National month 5 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23413,kde4,Shr,ShaIndian National month 6 - ShortName,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
23414,kde4,Bh ā,Tháng BaIndian National month 7 - ShortName,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
23415,kde4,Ā sw,EsfIndian National month 8 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23416,kde4,K ā r,Th3Indian National month 9 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23417,kde4,Agr,ArbIndian National month 10 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23418,kde4,Pau,Tạm dừngIndian National month 11 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23419,kde4,M ā g,Th3Indian National month 12 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23420,kde4,Ph ā,KhoIndian National month 1 - LongName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23421,kde4,Chaitra,Dây: Indian National month 2 - LongName,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
23427,kde4,Ā shwin,HeshvanIndian National month 8 - LongName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23430,kde4,Paush,Tạm dừngIndian National month 11 - LongName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23431,kde4,Mā gh,Tháng BaIndian National month 12 - LongName,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
23433,kde4,Som,JomIndian National weekday 2 - ShortDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23434,kde4,Mañ,Indian National weekday 3 - ShortDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23435,kde4,Bud,Indian National weekday 4 - ShortDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23436,kde4,Gur,Indian National weekday 5 - ShortDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23437,kde4,Suk,CNIndian National weekday 6 - ShortDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23438,kde4,San,SivanIndian National weekday 7 - ShortDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23439,kde4,Rav,Indian National weekday 1 - LongDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23484,kde4,Arb,ArbEthiopian weekday 6 - LongDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23508,kde4,Far,FarOrdibehesht short,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23509,kde4,Ord,OrdKhordad short,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23512,kde4,Mor,MorShahrivar short,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23540,kde4,2sh,2shSe shanbe short,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23541,kde4,3sh,3shChahar shanbe short,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23542,kde4,4sh,4shPanj shanbe short,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23545,kde4,shn,shnYek- shanbe short,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23594,kde4,of Tho,KhoCoptic month 2 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23595,kde4,of Pao,TamuzCoptic month 3 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23596,kde4,of Hat,ShvatCoptic month 4 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23597,kde4,of Kia,NisanCoptic month 5 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23598,kde4,of Tob,Th2Coptic month 6 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23599,kde4,of Mes,Tháng BaEthiopian month 2 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23600,kde4,of Par,Th3Coptic month 8 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23601,kde4,of Pam,TamuzCoptic month 9 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23602,kde4,of Pas,Tháng BaCoptic month 10 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23603,kde4,of Pan,Th1Coptic month 11 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23604,kde4,of Epe,Th2Coptic month 12 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23605,kde4,of Meo,Th3Coptic month 13 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23606,kde4,of Kou,KhoCoptic month 1 - LongNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23611,kde4,of Tobe,Tháng MườiCoptic month 6 - LongNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23617,kde4,of Epep,Th9Coptic month 12 - LongNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23620,kde4,Tho,ThlCoptic month 2 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23621,kde4,Pao,Tạm dừngCoptic month 3 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23622,kde4,Hat,T7Coptic month 4 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23623,kde4,Kia,KhaCoptic month 5 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23624,kde4,Tob,JomCoptic month 6 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23625,kde4,Mes,CóEthiopian month 2 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23626,kde4,Par,Th3Coptic month 8 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23627,kde4,Pam,sángCoptic month 9 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23628,kde4,Pas,PageUp (trang lên) toolbar position stringCoptic month 10 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23629,kde4,Pan,ChuẩnCoptic month 11 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23630,kde4,Epe,Phím escCoptic month 12 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23631,kde4,Meo,T2Coptic month 13 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23632,kde4,Kou,KhoCoptic month 1 - LongName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23634,kde4,Paope,Thuộc tínhCoptic month 3 - LongName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23635,kde4,Hathor,Tác giảCoptic month 4 - LongName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23636,kde4,Kiahk,KhoCoptic month 5 - LongName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23637,kde4,Tobe,JomCoptic month 6 - LongName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23642,kde4,Paone,Không cóCoptic month 11 - LongName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23643,kde4,Epep,Phím escCoptic month 12 - LongName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23644,kde4,Mesore,& Phục hồiCoptic month 13 - LongName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23646,kde4,Pes,PageUp (trang lên) Coptic weekday 2 - ShortDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23647,kde4,Psh,Tạm dừngCoptic weekday 3 - ShortDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23648,kde4,Pef,PageUp (trang lên) Coptic weekday 4 - ShortDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23649,kde4,Pti,Coptic weekday 5 - ShortDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23650,kde4,Pso,Tạm dừngCoptic weekday 6 - ShortDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23651,kde4,Psa,Tạm dừngCoptic weekday 7 - ShortDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23652,kde4,Tky,Coptic weekday 1 - LongDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23653,kde4,Pesnau,Tạm dừngCoptic weekday 2 - LongDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23656,kde4,Ptiou,Coptic weekday 5 - LongDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23657,kde4,Psoou,Coptic weekday 6 - LongDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23660,kde4,of Teq,TevetEthiopian month 3 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23661,kde4,of Hed,Th2Ethiopian month 4 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23662,kde4,of Tah,Tháng BaEthiopian month 5 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23663,kde4,of Ter,TirEthiopian month 6 - LongNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23664,kde4,of Yak,Th1Ethiopian month 7 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23665,kde4,of Mag,Th3Ethiopian month 8 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23666,kde4,of Miy,Th5Ethiopian month 9 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23667,kde4,of Gen,Th1Ethiopian month 10 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23668,kde4,of Sen,Th9Ethiopian month 11 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23669,kde4,of Ham,TamuzEthiopian month 12 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23670,kde4,of Neh,Tháng BaEthiopian month 13 - ShortNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23671,kde4,of Pag,TamuzEthiopian month 1 - LongNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23674,kde4,of Hedar,Th3Ethiopian month 4 - LongNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23680,kde4,of Sene,Th9Ethiopian month 11 - LongNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23681,kde4,of Hamle,TamuzEthiopian month 12 - LongNamePossessive,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
23682,kde4,of Nehase,của Sha`banEthiopian month 13 - LongNamePossessive,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23684,kde4,Teq,T3Ethiopian month 3 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23685,kde4,Hed,T4Ethiopian month 4 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23686,kde4,Tah,RácEthiopian month 5 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23687,kde4,Ter,T3Ethiopian month 6 - LongName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23688,kde4,Yak,Th1Ethiopian month 7 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23689,kde4,Mag,Th3Ethiopian month 8 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23690,kde4,Miy,Th5Ethiopian month 9 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23691,kde4,Gen,Hy LạpEthiopian month 10 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23692,kde4,Sen,& GởiEthiopian month 11 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23693,kde4,Ham,sángEthiopian weekday 5 - ShortDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23694,kde4,Neh,MehEthiopian month 13 - ShortName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23695,kde4,Pag,PageUp (trang lên) Ethiopian month 1 - LongName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23698,kde4,Hedar,AdarEthiopian month 4 - LongName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23699,kde4,Tahsas,Tác vụEthiopian month 5 - LongName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23701,kde4,Magabit,của RajabEthiopian month 8 - LongName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23703,kde4,Genbot,Th2Ethiopian month 10 - LongName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23704,kde4,Sene,& GởiEthiopian month 11 - LongName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23705,kde4,Hamle,TênEthiopian month 12 - LongName,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
23706,kde4,Nehase,TênEthiopian month 13 - LongName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23707,kde4,Pagumen,PageUp (trang lên) Ethiopian weekday 1 - ShortDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23708,kde4,Seg,Th9Ethiopian weekday 2 - ShortDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23709,kde4,Mak,Th3Ethiopian weekday 3 - ShortDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23710,kde4,Rob,JomEthiopian weekday 4 - LongDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23711,kde4,Qed,T4Ethiopian weekday 7 - ShortDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23712,kde4,Ehu,T5Ethiopian weekday 1 - LongDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
